Date,Open,High,Low,Close,Adj Close,Volume
2012-08-28,5.130000,5.220000,5.130000,5.200000,4.477014,49500
2012-08-29,5.180000,5.250000,5.180000,5.200000,4.477014,30700
2012-08-30,5.200000,5.250000,5.180000,5.210000,4.485624,18200
2012-08-31,5.180000,5.210000,5.120000,5.170000,4.451185,18300
2012-09-04,5.130000,5.130000,5.080000,5.090000,4.382308,12300
2012-09-05,5.070000,5.110000,5.060000,5.060000,4.356480,31200
2012-09-06,5.070000,5.120000,5.020000,5.060000,4.356480,41200
2012-09-07,5.100000,5.200000,5.100000,5.190000,4.468406,20800
2012-09-10,5.050000,5.140000,5.000000,5.020000,4.322040,24100
2012-09-11,5.080000,5.170000,5.080000,5.090000,4.382308,7900
2012-09-12,5.120000,5.200000,5.110000,5.110000,4.399527,21400
2012-09-13,4.930000,4.950000,4.870000,4.940000,4.253164,24800
2012-09-14,4.800000,4.880000,4.780000,4.780000,4.115409,23000
2012-09-17,4.760000,4.830000,4.750000,4.790000,4.124019,48900
2012-09-18,4.800000,4.850000,4.800000,4.810000,4.141238,21100
2012-09-19,4.700000,4.750000,4.670000,4.670000,4.020704,14800
2012-09-20,4.650000,4.740000,4.650000,4.650000,4.003485,8200
2012-09-21,4.720000,4.790000,4.710000,4.760000,4.098190,64600
2012-09-24,4.830000,4.880000,4.820000,4.820000,4.149848,148900
2012-09-25,4.820000,4.900000,4.760000,4.760000,4.098190,39200
2012-09-26,4.700000,4.730000,4.670000,4.730000,4.072361,19700
2012-09-27,4.720000,4.770000,4.720000,4.770000,4.106800,14300
2012-09-28,4.690000,4.780000,4.680000,4.720000,4.063752,14500
2012-10-01,4.610000,4.680000,4.610000,4.620000,3.977655,24600
2012-10-02,4.650000,4.710000,4.630000,4.660000,4.012093,36100
2012-10-03,4.520000,4.550000,4.510000,4.510000,3.882949,41400
2012-10-04,4.500000,4.570000,4.500000,4.550000,3.917388,11500
2012-10-05,4.510000,4.560000,4.500000,4.520000,3.891559,19100
2012-10-08,4.520000,4.530000,4.490000,4.490000,3.865729,21100
2012-10-09,4.390000,4.420000,4.370000,4.370000,3.762414,14000
2012-10-10,4.360000,4.390000,4.340000,4.340000,3.736586,27100
2012-10-11,4.350000,4.380000,4.350000,4.360000,3.753804,26500
2012-10-12,4.410000,4.440000,4.370000,4.440000,3.822682,24300
2012-10-15,4.440000,4.600000,4.430000,4.550000,3.917388,88000
2012-10-16,4.780000,4.780000,4.670000,4.720000,4.063752,20200
2012-10-17,4.720000,4.720000,4.700000,4.700000,4.046532,16400
